date,gold_price,usd_idr,inflation,interest_rate
12/1/2019,756000,14105,0.0272,0.05
12/2/2019,755000,14125,0.0272,0.05
12/3/2019,756000,14105,0.0272,0.05
12/4/2019,762000,14105,0.0272,0.05
12/5/2019,761000,14065,0.0272,0.05
12/6/2019,760000,14037.5,0.0272,0.05
12/7/2019,756000,14037.5,0.0272,0.05
12/8/2019,756000,14037.5,0.0272,0.05
12/9/2019,753000,14015,0.0272,0.05
12/10/2019,752000,14010,0.0272,0.05
12/11/2019,753000,14035,0.0272,0.05
12/12/2019,759000,14025,0.0272,0.05
12/13/2019,755000,13985,0.0272,0.05
12/14/2019,759000,13985,0.0272,0.05
12/15/2019,759000,13985,0.0272,0.05
12/16/2019,758000,14005,0.0272,0.05
12/17/2019,760000,13990,0.0272,0.05
12/18/2019,761000,13975,0.0272,0.05
12/19/2019,760000,13985,0.0272,0.05
12/20/2019,760000,13977.5,0.0272,0.05
12/21/2019,761000,13977.5,0.0272,0.05
12/22/2019,761000,13977.5,0.0272,0.05
12/23/2019,761000,13967.5,0.0272,0.05
12/24/2019,761000,13967.5,0.0272,0.05
12/25/2019,761000,13967.5,0.0272,0.05
12/26/2019,767000,13955,0.0272,0.05
12/27/2019,771000,13950,0.0272,0.05
12/28/2019,771000,13950,0.0272,0.05
12/29/2019,771000,13950,0.0272,0.05
12/30/2019,771000,13924.5,0.0272,0.05
12/31/2019,771000,13882.5,0.0272,0.05
1/1/2020,771000,13882.5,0.0268,0.05
1/2/2020,771000,13889,0.0268,0.05
1/3/2020,775000,13925,0.0268,0.05
1/4/2020,783000,13925,0.0268,0.05
1/5/2020,783000,13925,0.0268,0.05
1/6/2020,792000,13940,0.0268,0.05
1/7/2020,793000,13875,0.0268,0.05
1/8/2020,808000,13892.5,0.0268,0.05
1/9/2020,791000,13850,0.0268,0.05
1/10/2020,786000,13762.5,0.0268,0.05
1/11/2020,789000,13762.5,0.0268,0.05
1/12/2020,789000,13762.5,0.0268,0.05
1/13/2020,787000,13668,0.0268,0.05
1/14/2020,776000,13670,0.0268,0.05
1/15/2020,776000,13665,0.0268,0.05
1/16/2020,781000,13630,0.0268,0.05
1/17/2020,777000,13637.5,0.0268,0.05
1/18/2020,779000,13637.5,0.0268,0.05
1/19/2020,779000,13637.5,0.0268,0.05
1/20/2020,778000,13632.5,0.0268,0.05
1/21/2020,780000,13657.5,0.0268,0.05
1/22/2020,778000,13644.5,0.0268,0.05
1/23/2020,781000,13630,0.0268,0.05
1/24/2020,777000,13572.5,0.0268,0.05
1/25/2020,777000,13572.5,0.0268,0.05
1/26/2020,777000,13572.5,0.0268,0.05
1/27/2020,783000,13605,0.0268,0.05
1/28/2020,783000,13637.5,0.0268,0.05
1/29/2020,780000,13627.5,0.0268,0.05
1/30/2020,783000,13645,0.0268,0.05
1/31/2020,783000,13655,0.0268,0.05
2/1/2020,790000,13655,0.0298,0.05
2/2/2020,790000,13655,0.0298,0.05
2/3/2020,788000,13742.5,0.0298,0.05
2/4/2020,787000,13710,0.0298,0.05
2/5/2020,780000,13675,0.0298,0.05
2/6/2020,779000,13620,0.0298,0.05
2/7/2020,781000,13675,0.0298,0.05
2/8/2020,781000,13675,0.0298,0.05
2/9/2020,781000,13675,0.0298,0.05
2/10/2020,784000,13695,0.0298,0.05
2/11/2020,785000,13665,0.0298,0.05
2/12/2020,783000,13660,0.0298,0.05
2/13/2020,783000,13680,0.0298,0.05
2/14/2020,786000,13675,0.0298,0.05
2/15/2020,789000,13675,0.0298,0.05
2/16/2020,789000,13675,0.0298,0.05
2/17/2020,788000,13652.5,0.0298,0.05
2/18/2020,788000,13665,0.0298,0.05
2/19/2020,792000,13687.5,0.0298,0.05
2/20/2020,797000,13707.5,0.0298,0.0475
2/21/2020,802000,13765,0.0298,0.0475
2/22/2020,813000,13765,0.0298,0.0475
2/23/2020,813000,13765,0.0298,0.0475
2/24/2020,818000,13870,0.0298,0.0475
2/25/2020,818000,13882.5,0.0298,0.0475
2/26/2020,817000,13932.5,0.0298,0.0475
2/27/2020,822000,14035,0.0298,0.0475
2/28/2020,825000,14347.5,0.0298,0.0475
2/29/2020,815000,14347.5,0.0298,0.0475
3/1/2020,815000,14347.5,0.0296,0.0475
3/2/2020,819000,14265,0.0296,0.0475
3/3/2020,824000,14281.5,0.0296,0.0475
3/4/2020,836000,14115,0.0296,0.0475
3/5/2020,831000,14170,0.0296,0.0475
3/6/2020,846000,14230,0.0296,0.0475
3/7/2020,851000,14230,0.0296,0.0475
3/8/2020,851000,14230,0.0296,0.0475
3/9/2020,860000,14392.5,0.0296,0.0475
3/10/2020,851000,14346,0.0296,0.0475
3/11/2020,848000,14352.5,0.0296,0.0475
3/12/2020,840000,14521.5,0.0296,0.0475
3/13/2020,821000,14770,0.0296,0.0475
3/14/2020,818000,14770,0.0296,0.0475
3/15/2020,818000,14770,0.0296,0.0475
3/16/2020,828000,14925,0.0296,0.0475
3/17/2020,810000,15170,0.0296,0.0475
3/18/2020,835000,15217.5,0.0296,0.0475
3/19/2020,823000,15912.5,0.0296,0.045
3/20/2020,833000,15925,0.0296,0.045
3/21/2020,879000,15925,0.0296,0.045
3/22/2020,879000,15925,0.0296,0.045
3/23/2020,870000,16575,0.0296,0.045
3/24/2020,928000,16500,0.0296,0.045
3/25/2020,928000,16500,0.0296,0.045
3/26/2020,933000,16305,0.0296,0.045
3/27/2020,933000,16140,0.0296,0.045
3/28/2020,933000,16140,0.0296,0.045
3/29/2020,933000,16140,0.0296,0.045
3/30/2020,935000,16337.5,0.0296,0.045
3/31/2020,933000,16310,0.0296,0.045
4/1/2020,920000,16450,0.0267,0.045
4/2/2020,927000,16475,0.0267,0.045
4/3/2020,953000,16425,0.0267,0.045
4/4/2020,943000,16425,0.0267,0.045
4/5/2020,943000,16425,0.0267,0.045
4/6/2020,940000,16412.5,0.0267,0.045
4/7/2020,972000,16175,0.0267,0.045
4/8/2020,955000,16175,0.0267,0.045
4/9/2020,947000,15820,0.0267,0.045
4/10/2020,947000,15820,0.0267,0.045
4/11/2020,960000,15820,0.0267,0.045
4/12/2020,960000,15820,0.0267,0.045
4/13/2020,961000,15630,0.0267,0.045
4/14/2020,957000,15630,0.0267,0.045
4/15/2020,952000,15565,0.0267,0.045
4/16/2020,948000,15640,0.0267,0.045
4/17/2020,951000,15430,0.0267,0.045
4/18/2020,936000,15430,0.0267,0.045
4/19/2020,936000,15430,0.0267,0.045
4/20/2020,926000,15412.5,0.0267,0.045
4/21/2020,933000,15455,0.0267,0.045
4/22/2020,937000,15450,0.0267,0.045
4/23/2020,943000,15400,0.0267,0.045
4/24/2020,953000,15400,0.0267,0.045
4/25/2020,952000,15400,0.0267,0.045
4/26/2020,952000,15400,0.0267,0.045
4/27/2020,948000,15385,0.0267,0.045
4/28/2020,944000,15422.5,0.0267,0.045
4/29/2020,937000,15295,0.0267,0.045
4/30/2020,937000,14875,0.0267,0.045
5/1/2020,937000,14875,0.0219,0.045
5/2/2020,925000,14875,0.0219,0.045
5/3/2020,925000,14875,0.0219,0.045
5/4/2020,923000,15100,0.0219,0.045
5/5/2020,922000,15080,0.0219,0.045
5/6/2020,922000,15045,0.0219,0.045
5/7/2020,922000,15045,0.0219,0.045
5/8/2020,927000,14920,0.0219,0.045
5/9/2020,920000,14920,0.0219,0.045
5/10/2020,920000,14920,0.0219,0.045
5/11/2020,920000,14895,0.0219,0.045
5/12/2020,912000,14905,0.0219,0.045
5/13/2020,917000,14865,0.0219,0.045
5/14/2020,919000,14885,0.0219,0.045
5/15/2020,926000,14860,0.0219,0.045
5/16/2020,928000,14860,0.0219,0.045
5/17/2020,928000,14860,0.0219,0.045
5/18/2020,934000,14850,0.0219,0.045
5/19/2020,924000,14770,0.0219,0.045
5/20/2020,926000,14710,0.0219,0.045
5/21/2020,926000,14710,0.0219,0.045
5/22/2020,916000,14710,0.0219,0.045
5/23/2020,916000,14710,0.0219,0.045
5/24/2020,916000,14710,0.0219,0.045
5/25/2020,916000,14710,0.0219,0.045
5/26/2020,917000,14755,0.0219,0.045
5/27/2020,909000,14710,0.0219,0.045
5/28/2020,908000,14715,0.0219,0.045
5/29/2020,913000,14610,0.0219,0.045
5/30/2020,914000,14610,0.0219,0.045
5/31/2020,914000,14610,0.0219,0.045
6/1/2020,914000,14610,0.0196,0.045
6/2/2020,920000,14415,0.0196,0.045
6/3/2020,904000,14095,0.0196,0.045
6/4/2020,887000,14095,0.0196,0.045
6/5/2020,888000,13870,0.0196,0.045
6/6/2020,876000,13870,0.0196,0.045
6/7/2020,876000,13870,0.0196,0.045
6/8/2020,876000,13885,0.0196,0.045
6/9/2020,875000,13890,0.0196,0.045
6/10/2020,881000,13980,0.0196,0.045
6/11/2020,893000,14015,0.0196,0.045
6/12/2020,886000,14125,0.0196,0.045
6/13/2020,900000,14125,0.0196,0.045
6/14/2020,900000,14125,0.0196,0.045
6/15/2020,902000,14115,0.0196,0.045
6/16/2020,898000,14090,0.0196,0.045
6/17/2020,895000,14082.5,0.0196,0.045
6/18/2020,900000,14085,0.0196,0.0425
6/19/2020,895000,14100,0.0196,0.0425
6/20/2020,905000,14100,0.0196,0.0425
6/21/2020,905000,14100,0.0196,0.0425
6/22/2020,907000,14185,0.0196,0.0425
6/23/2020,908000,14160,0.0196,0.0425
6/24/2020,916000,14130,0.0196,0.0425
6/25/2020,907000,14175,0.0196,0.0425
6/26/2020,910000,14220,0.0196,0.0425
6/27/2020,912000,14220,0.0196,0.0425
6/28/2020,912000,14220,0.0196,0.0425
6/29/2020,911000,14245,0.0196,0.0425
6/30/2020,918000,14255,0.0196,0.0425
7/1/2020,919000,14265,0.0154,0.0425
7/2/2020,915000,14378.5,0.0154,0.0425
7/3/2020,928000,14510,0.0154,0.0425
7/4/2020,930000,14510,0.0154,0.0425
7/5/2020,930000,14510,0.0154,0.0425
7/6/2020,931000,14490,0.0154,0.0425
7/7/2020,934000,14440,0.0154,0.0425
7/8/2020,934000,14410,0.0154,0.0425
7/9/2020,940000,14395,0.0154,0.0425
7/10/2020,937000,14435,0.0154,0.0425
7/11/2020,937000,14435,0.0154,0.0425
7/12/2020,937000,14435,0.0154,0.0425
7/13/2020,938000,14425,0.0154,0.0425
7/14/2020,938000,14450,0.0154,0.0425
7/15/2020,942000,14587.5,0.0154,0.0425
7/16/2020,949000,14625,0.0154,0.04
7/17/2020,944000,14695,0.0154,0.04
7/18/2020,956000,14695,0.0154,0.04
7/19/2020,956000,14695,0.0154,0.04
7/20/2020,956000,14785,0.0154,0.04
7/21/2020,963000,14738.5,0.0154,0.04
7/22/2020,982000,14650,0.0154,0.04
7/23/2020,977000,14580,0.0154,0.04
7/24/2020,984000,14610,0.0154,0.04
7/25/2020,989000,14610,0.0154,0.04
7/26/2020,989000,14610,0.0154,0.04
7/27/2020,997000,14520,0.0154,0.04
7/28/2020,1022000,14535,0.0154,0.04
7/29/2020,1013000,14535,0.0154,0.04
7/30/2020,1016000,14600,0.0154,0.04
7/31/2020,1016000,14600,0.0154,0.04
8/1/2020,1028000,14600,0.0132,0.04
8/2/2020,1028000,14600,0.0132,0.04
8/3/2020,1028000,14630,0.0132,0.04
8/4/2020,1029000,14620,0.0132,0.04
8/5/2020,1048000,14550,0.0132,0.04
8/6/2020,1054000,14585,0.0132,0.04
8/7/2020,1065000,14580,0.0132,0.04
8/8/2020,1055000,14580,0.0132,0.04
8/9/2020,1055000,14580,0.0132,0.04
8/10/2020,1054000,14590,0.0132,0.04
8/11/2020,1056000,14620,0.0132,0.04
8/12/2020,1026000,14685,0.0132,0.04
8/13/2020,1028000,14700,0.0132,0.04
8/14/2020,1040000,14720,0.0132,0.04
8/15/2020,1035000,14720,0.0132,0.04
8/16/2020,1035000,14720,0.0132,0.04
8/17/2020,1030000,14720,0.0132,0.04
8/18/2020,1050000,14830,0.0132,0.04
8/19/2020,1058000,14770,0.0132,0.04
8/20/2020,1030000,14770,0.0132,0.04
8/21/2020,1031000,14770,0.0132,0.04
8/22/2020,1027000,14770,0.0132,0.04
8/23/2020,1027000,14770,0.0132,0.04
8/24/2020,1023000,14670,0.0132,0.04
8/25/2020,1021000,14640,0.0132,0.04
8/26/2020,1011000,14670,0.0132,0.04
8/27/2020,1019000,14650,0.0132,0.04
8/28/2020,1012000,14615,0.0132,0.04
8/29/2020,1027000,14615,0.0132,0.04
8/30/2020,1027000,14615,0.0132,0.04
8/31/2020,1030000,14560,0.0132,0.04
9/1/2020,1020000,14565,0.0142,0.04
9/2/2020,1024000,14740,0.0142,0.04
9/3/2020,1024000,14760,0.0142,0.04
9/4/2020,1021000,14740,0.0142,0.04
9/5/2020,1020000,14740,0.0142,0.04
9/6/2020,1020000,14740,0.0142,0.04
9/7/2020,1020000,14730,0.0142,0.04
9/8/2020,1015000,14760,0.0142,0.04
9/9/2020,1017000,14780,0.0142,0.04
9/10/2020,1027000,14820,0.0142,0.04
9/11/2020,1028000,14860,0.0142,0.04
9/12/2020,1031000,14860,0.0142,0.04
9/13/2020,1031000,14860,0.0142,0.04
9/14/2020,1031000,14860,0.0142,0.04
9/15/2020,1037000,14835,0.0142,0.04
9/16/2020,1030000,14825,0.0142,0.04
9/17/2020,1030000,14820,0.0142,0.04
9/18/2020,1030000,14730,0.0142,0.04
9/19/2020,1023000,14730,0.0142,0.04
9/20/2020,1023000,14730,0.0142,0.04
9/21/2020,1024000,14690,0.0142,0.04
9/22/2020,1009000,14750,0.0142,0.04
9/23/2020,1007000,14780,0.0142,0.04
9/24/2020,1002000,14845,0.0142,0.04
9/25/2020,1009000,14845,0.0142,0.04
9/26/2020,1006000,14845,0.0142,0.04
9/27/2020,1006000,14845,0.0142,0.04
9/28/2020,1006000,14850,0.0142,0.04
9/29/2020,1014000,14845,0.0142,0.04
9/30/2020,1016000,14840,0.0142,0.04
10/1/2020,1013000,14820,0.0144,0.04
10/2/2020,1015000,14830,0.0144,0.04
10/3/2020,1014000,14830,0.0144,0.04
10/4/2020,1014000,14830,0.0144,0.04
10/5/2020,1015000,14790,0.0144,0.04
10/6/2020,1017000,14710,0.0144,0.04
10/7/2020,999000,14690,0.0144,0.04
10/8/2020,1004000,14685,0.0144,0.04
10/9/2020,1007000,14675,0.0144,0.04
10/10/2020,1019000,14675,0.0144,0.04
10/11/2020,1019000,14675,0.0144,0.04
10/12/2020,1017000,14680,0.0144,0.04
10/13/2020,1015000,14680,0.0144,0.04
10/14/2020,1007000,14680,0.0144,0.04
10/15/2020,1009000,14660,0.0144,0.04
10/16/2020,1011000,14670,0.0144,0.04
10/17/2020,1008000,14670,0.0144,0.04
10/18/2020,1008000,14670,0.0144,0.04
10/19/2020,1008000,14670,0.0144,0.04
10/20/2020,1008000,14650,0.0144,0.04
10/21/2020,1012000,14610,0.0144,0.04
10/22/2020,1011000,14640,0.0144,0.04
10/23/2020,1007000,14650,0.0144,0.04
10/24/2020,1008000,14650,0.0144,0.04
10/25/2020,1008000,14650,0.0144,0.04
10/26/2020,1007000,14630,0.0144,0.04
10/27/2020,1007000,14620,0.0144,0.04
10/28/2020,1007000,14620,0.0144,0.04
10/29/2020,995000,14620,0.0144,0.04
10/30/2020,992000,14620,0.0144,0.04
10/31/2020,996000,14620,0.0144,0.04
11/1/2020,996000,14620,0.0159,0.04
11/2/2020,994000,14625,0.0159,0.04
11/3/2020,1004000,14570,0.0159,0.04
11/4/2020,1004000,14540,0.0159,0.04
11/5/2020,1000000,14370,0.0159,0.04
11/6/2020,1009000,14190,0.0159,0.04
11/7/2020,1004000,14190,0.0159,0.04
11/8/2020,1004000,14190,0.0159,0.04
11/9/2020,1006000,14050,0.0159,0.04
11/10/2020,972000,14040,0.0159,0.04
11/11/2020,970000,14070,0.0159,0.04
11/12/2020,968000,14140,0.0159,0.04
11/13/2020,978000,14150,0.0159,0.04
11/14/2020,985000,14150,0.0159,0.04
11/15/2020,985000,14150,0.0159,0.04
11/16/2020,985000,14100,0.0159,0.04
11/17/2020,980000,14030,0.0159,0.04
11/18/2020,975000,14050,0.0159,0.04
11/19/2020,973000,14140,0.0159,0.0375
11/20/2020,973000,14150,0.0159,0.0375
11/21/2020,977000,14150,0.0159,0.0375
11/22/2020,977000,14150,0.0159,0.0375
11/23/2020,977000,14130,0.0159,0.0375
11/24/2020,961000,14140,0.0159,0.0375
11/25/2020,953000,14130,0.0159,0.0375
11/26/2020,953000,14090,0.0159,0.0375
11/27/2020,951000,14070,0.0159,0.0375
11/28/2020,942000,14070,0.0159,0.0375
11/29/2020,942000,14070,0.0159,0.0375
11/30/2020,942000,14090,0.0159,0.0375
12/1/2020,938000,14100,0.0168,0.0375
12/2/2020,952000,14090,0.0168,0.0375
12/3/2020,957000,14100,0.0168,0.0375
12/4/2020,961000,14085,0.0168,0.0375
12/5/2020,960000,14085,0.0168,0.0375
12/6/2020,960000,14085,0.0168,0.0375
12/7/2020,959000,14080,0.0168,0.0375
12/8/2020,966000,14080,0.0168,0.0375
12/9/2020,966000,14080,0.0168,0.0375
12/10/2020,956000,14090,0.0168,0.0375
12/11/2020,954000,14070,0.0168,0.0375
12/12/2020,954000,14070,0.0168,0.0375
12/13/2020,954000,14070,0.0168,0.0375
12/14/2020,952000,14070,0.0168,0.0375
12/15/2020,951000,14090,0.0168,0.0375
12/16/2020,962000,14090,0.0168,0.0375
12/17/2020,965000,14085,0.0168,0.0375
12/18/2020,972000,14080,0.0168,0.0375
12/19/2020,970000,14080,0.0168,0.0375
12/20/2020,970000,14080,0.0168,0.0375
12/21/2020,976000,14100,0.0168,0.0375
12/22/2020,970000,14145,0.0168,0.0375
12/23/2020,966000,14150,0.0168,0.0375
12/24/2020,971000,14150,0.0168,0.0375
12/25/2020,973000,14150,0.0168,0.0375
12/26/2020,973000,14150,0.0168,0.0375
12/27/2020,973000,14150,0.0168,0.0375
12/28/2020,977000,14140,0.0168,0.0375
12/29/2020,967000,14110,0.0168,0.0375
12/30/2020,965000,14040,0.0168,0.0375
12/31/2020,965000,14040,0.0168,0.0375
1/1/2021,965000,14213.7,0.0155,0.0375
1/2/2021,969000,14213.7,0.0155,0.0375
1/3/2021,969000,14213.7,0.0155,0.0375
1/4/2021,975000,13885,0.0155,0.0375
1/5/2021,975000,13900,0.0155,0.0375
1/6/2021,981000,13880,0.0155,0.0375
1/7/2021,971000,13890,0.0155,0.0375
1/8/2021,969000,13980,0.0155,0.0375
1/9/2021,954000,13980,0.0155,0.0375
1/10/2021,954000,13980,0.0155,0.0375
1/11/2021,952000,14080,0.0155,0.0375
1/12/2021,957000,14120,0.0155,0.0375
1/13/2021,965000,14055,0.0155,0.0375
1/14/2021,955000,14050,0.0155,0.0375
1/15/2021,956000,14010,0.0155,0.0375
1/16/2021,948000,14010,0.0155,0.0375
1/17/2021,948000,14010,0.0155,0.0375
1/18/2021,944000,14060,0.0155,0.0375
1/19/2021,952000,14050,0.0155,0.0375
1/20/2021,954000,14020,0.0155,0.0375
1/21/2021,963000,13980,0.0155,0.0375
1/22/2021,961000,14020,0.0155,0.0375
1/23/2021,957000,14020,0.0155,0.0375
1/24/2021,957000,14020,0.0155,0.0375
1/25/2021,958000,14010,0.0155,0.0375
1/26/2021,958000,14040,0.0155,0.0375
1/27/2021,956000,14035,0.0155,0.0375
1/28/2021,952000,14050,0.0155,0.0375
1/29/2021,954000,14020,0.0155,0.0375
1/30/2021,954000,14020,0.0155,0.0375
1/31/2021,954000,14020,0.0155,0.0375
2/1/2021,955000,14010,0.0138,0.0375
2/2/2021,954000,14020,0.0138,0.0375
2/3/2021,947000,14000,0.0138,0.0375
2/4/2021,943000,14010,0.0138,0.0375
2/5/2021,930000,14020,0.0138,0.0375
2/6/2021,940000,14020,0.0138,0.0375
2/7/2021,940000,14020,0.0138,0.0375
2/8/2021,940000,13995,0.0138,0.0375
2/9/2021,943000,13990,0.0138,0.0375
2/10/2021,945000,13980,0.0138,0.0375
2/11/2021,945000,13970,0.0138,0.0375
2/12/2021,945000,13970,0.0138,0.0375
2/13/2021,940000,13970,0.0138,0.0375
2/14/2021,940000,13970,0.0138,0.0375
2/15/2021,940000,13910,0.0138,0.0375
2/16/2021,935000,13920,0.0138,0.0375
2/17/2021,922000,14010,0.0138,0.0375
2/18/2021,925000,14010,0.0138,0.035
2/19/2021,923000,14060,0.0138,0.035
2/20/2021,930000,14060,0.0138,0.035
2/21/2021,930000,14060,0.0138,0.035
2/22/2021,930000,14110,0.0138,0.035
2/23/2021,938000,14090,0.0138,0.035
2/24/2021,938000,14080,0.0138,0.035
2/25/2021,934000,14080,0.0138,0.035
2/26/2021,922000,14240,0.0138,0.035
2/27/2021,917000,14240,0.0138,0.035
2/28/2021,917000,14240,0.0138,0.035
3/1/2021,923000,14250,0.0137,0.035
3/2/2021,923000,14300,0.0137,0.035
3/3/2021,928000,14240,0.0137,0.035
3/4/2021,923000,14260,0.0137,0.035
3/5/2021,918000,14290,0.0137,0.035
3/6/2021,923000,14290,0.0137,0.035
3/7/2021,923000,14290,0.0137,0.035
3/8/2021,924000,14350,0.0137,0.035
3/9/2021,915000,14390,0.0137,0.035
3/10/2021,930000,14395,0.0137,0.035
3/11/2021,930000,14395,0.0137,0.035
3/12/2021,929000,14380,0.0137,0.035
3/13/2021,926000,14380,0.0137,0.035
3/14/2021,926000,14380,0.0137,0.035
3/15/2021,924000,14395,0.0137,0.035
3/16/2021,927000,14400,0.0137,0.035
3/17/2021,927000,14425,0.0137,0.035
3/18/2021,935000,14390,0.0137,0.035
3/19/2021,925000,14400,0.0137,0.035
3/20/2021,934000,14400,0.0137,0.035
3/21/2021,934000,14400,0.0137,0.035
3/22/2021,931000,14400,0.0137,0.035
3/23/2021,929000,14390,0.0137,0.035
3/24/2021,921000,14420,0.0137,0.035
3/25/2021,924000,14420,0.0137,0.035
3/26/2021,921000,14410,0.0137,0.035
3/27/2021,922000,14410,0.0137,0.035
3/28/2021,922000,14410,0.0137,0.035
3/29/2021,921000,14440,0.0137,0.035
3/30/2021,911000,14470,0.0137,0.035
3/31/2021,903000,14520,0.0137,0.035
4/1/2021,913000,14520,0.0142,0.035
4/2/2021,922000,14520,0.0142,0.035
4/3/2021,922000,14520,0.0142,0.035
4/4/2021,922000,14520,0.0142,0.035
4/5/2021,921000,14510,0.0142,0.035
4/6/2021,920000,14500,0.0142,0.035
4/7/2021,924000,14490,0.0142,0.035
4/8/2021,922000,14530,0.0142,0.035
4/9/2021,931000,14560,0.0142,0.035
4/10/2021,927000,14560,0.0142,0.035
4/11/2021,927000,14560,0.0142,0.035
4/12/2021,926000,14590,0.0142,0.035
4/13/2021,924000,14600,0.0142,0.035
4/14/2021,930000,14600,0.0142,0.035
4/15/2021,925000,14600,0.0142,0.035
4/16/2021,935000,14560,0.0142,0.035
4/17/2021,937000,14560,0.0142,0.035
4/18/2021,937000,14560,0.0142,0.035
4/19/2021,939000,14545,0.0142,0.035
4/20/2021,933000,14495,0.0142,0.035
4/21/2021,932000,14525,0.0142,0.035
4/22/2021,940000,14515,0.0142,0.035
4/23/2021,935000,14520,0.0142,0.035
4/24/2021,933000,14520,0.0142,0.035
4/25/2021,933000,14520,0.0142,0.035
4/26/2021,933000,14480,0.0142,0.035
4/27/2021,930000,14480,0.0142,0.035
4/28/2021,926000,14495,0.0142,0.035
4/29/2021,931000,14445,0.0142,0.035
4/30/2021,922000,14440,0.0142,0.035
5/1/2021,921000,14440,0.0168,0.035
5/2/2021,921000,14440,0.0168,0.035
5/3/2021,921000,14445,0.0168,0.035
5/4/2021,930000,14425,0.0168,0.035
5/5/2021,922000,14430,0.0168,0.035
5/6/2021,926000,14315,0.0168,0.035
5/7/2021,934000,14280,0.0168,0.035
5/8/2021,937000,14280,0.0168,0.035
5/9/2021,937000,14280,0.0168,0.035
5/10/2021,937000,14195,0.0168,0.035
5/11/2021,933000,14195,0.0168,0.035
5/12/2021,933000,14195,0.0168,0.035
5/13/2021,933000,14195,0.0168,0.035
5/14/2021,933000,14195,0.0168,0.035
5/15/2021,933000,14195,0.0168,0.035
5/16/2021,933000,14195,0.0168,0.035
5/17/2021,937000,14280,0.0168,0.035
5/18/2021,947000,14270,0.0168,0.035
5/19/2021,948000,14275,0.0168,0.035
5/20/2021,947000,14370,0.0168,0.035
5/21/2021,957000,14350,0.0168,0.035
5/22/2021,958000,14350,0.0168,0.035
5/23/2021,958000,14350,0.0168,0.035
5/24/2021,959000,14350,0.0168,0.035
5/25/2021,955000,14325,0.0168,0.035
5/26/2021,955000,14325,0.0168,0.035
5/27/2021,962000,14285,0.0168,0.035
5/28/2021,962000,14280,0.0168,0.035
5/29/2021,965000,14280,0.0168,0.035
5/30/2021,965000,14280,0.0168,0.035
5/31/2021,965000,14275,0.0168,0.035
6/1/2021,965000,14275,0.0133,0.035
6/2/2021,961000,14275,0.0133,0.035
6/3/2021,964000,14280,0.0133,0.035
6/4/2021,949000,14290,0.0133,0.035
6/5/2021,960000,14290,0.0133,0.035
6/6/2021,960000,14290,0.0133,0.035
6/7/2021,959000,14260,0.0133,0.035
6/8/2021,960000,14250,0.0133,0.035
6/9/2021,957000,14250,0.0133,0.035
6/10/2021,954000,14245,0.0133,0.035
6/11/2021,957000,14188,0.0133,0.035
6/12/2021,948000,14188,0.0133,0.035
6/13/2021,948000,14188,0.0133,0.035
6/14/2021,945000,14200,0.0133,0.035
6/15/2021,943000,14220,0.0133,0.035
6/16/2021,940000,14235,0.0133,0.035
6/17/2021,928000,14350,0.0133,0.035
6/18/2021,920000,14370,0.0133,0.035
6/19/2021,920000,14370,0.0133,0.035
6/20/2021,920000,14370,0.0133,0.035
6/21/2021,923000,14425,0.0133,0.035
6/22/2021,932000,14400,0.0133,0.035
6/23/2021,930000,14430,0.0133,0.035
6/24/2021,932000,14435,0.0133,0.035
6/25/2021,932000,14420,0.0133,0.035
6/26/2021,934000,14420,0.0133,0.035
6/27/2021,934000,14420,0.0133,0.035
6/28/2021,933000,14440,0.0133,0.035
6/29/2021,932000,14480,0.0133,0.035
6/30/2021,927000,14495,0.0133,0.035
7/1/2021,932000,14500,0.0152,0.035
7/2/2021,935000,14530,0.0152,0.035
7/3/2021,942000,14530,0.0152,0.035
7/4/2021,942000,14530,0.0152,0.035
7/5/2021,941000,14476,0.0152,0.035
7/6/2021,939000,14465,0.0152,0.035
7/7/2021,940000,14480,0.0152,0.035
7/8/2021,945000,14520,0.0152,0.035
7/9/2021,947000,14525,0.0152,0.035
7/10/2021,950000,14525,0.0152,0.035
7/11/2021,950000,14525,0.0152,0.035
7/12/2021,950000,14490,0.0152,0.035
7/13/2021,946000,14462,0.0152,0.035
7/14/2021,945000,14475,0.0152,0.035
7/15/2021,953000,14480,0.0152,0.035
7/16/2021,956000,14495,0.0152,0.035
7/17/2021,949000,14495,0.0152,0.035
7/18/2021,949000,14495,0.0152,0.035
7/19/2021,950000,14515,0.0152,0.035
7/20/2021,950000,14515,0.0152,0.035
7/21/2021,947000,14540,0.0152,0.035
7/22/2021,946000,14480,0.0152,0.035
7/23/2021,946000,14490,0.0152,0.035
7/24/2021,943000,14490,0.0152,0.035
7/25/2021,943000,14490,0.0152,0.035
7/26/2021,942000,14480,0.0152,0.035
7/27/2021,940000,14490,0.0152,0.035
7/28/2021,940000,14485,0.0152,0.035
7/29/2021,945000,14480,0.0152,0.035
7/30/2021,953000,14460,0.0152,0.035
7/31/2021,948000,14460,0.0152,0.035
8/1/2021,948000,14460,0.0159,0.035
8/2/2021,948000,14420,0.0159,0.035
8/3/2021,948000,14340,0.0159,0.035
8/4/2021,943000,14310,0.0159,0.035
8/5/2021,941000,14340,0.0159,0.035
8/6/2021,939000,14350,0.0159,0.035
8/7/2021,931000,14350,0.0159,0.035
8/8/2021,931000,14350,0.0159,0.035
8/9/2021,921000,14360,0.0159,0.035
8/10/2021,925000,14380,0.0159,0.035
